time,joy_delta,joy_speed,lqg_delta,d_ff,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,future_curvature,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
8.897,0.0,0.0,0.001,0.0,3.0,0.159,-0.002,-0.019,0.119,0.0,0.158,-0.056,-0.027,0.003,0.0,0.0,0.1,0.0
8.948,0.0,0.0,-0.001,0.0,3.0,0.161,-0.003,-0.029,-0.214,0.0,0.157,-0.055,-0.026,0.004,0.0,0.0,0.1,0.0
8.986,0.0,0.0,-0.005,0.0,3.0,0.156,-0.004,-0.041,-0.231,0.0,0.158,-0.054,-0.026,0.002,0.0,0.0,0.1,0.0
9.029,0.0,0.0,-0.007,0.0,3.0,0.158,-0.003,-0.034,0.143,0.0,0.153,-0.059,-0.027,-0.003,0.0,0.0,0.1,0.0
9.078,0.0,0.0,0.013,0.0,3.0,0.159,-0.003,-0.035,-0.023,0.0,0.154,-0.058,-0.027,0.009,0.0,0.0,0.1,0.0
9.138,0.0,0.0,-0.003,0.0,3.0,0.154,-0.003,-0.031,0.072,0.0,0.156,-0.057,-0.026,0.008,0.0,0.0,0.1,0.0
9.196,0.0,0.0,-0.005,0.0,3.0,0.159,-0.002,-0.024,0.138,0.0,0.152,-0.06,-0.026,0.004,0.0,0.0,0.1,0.0
9.229,0.0,0.0,0.007,0.0,3.0,0.156,-0.005,-0.045,-0.424,0.0,0.156,-0.055,-0.025,0.011,0.0,0.0,0.1,0.0
9.286,0.0,0.0,-0.015,0.0,3.0,0.154,-0.003,-0.033,0.256,0.0,0.153,-0.061,-0.026,-0.0,0.0,0.0,0.1,0.0
9.334,0.0,0.0,0.01,0.0,3.0,0.154,-0.003,-0.028,0.088,0.0,0.151,-0.061,-0.026,0.008,0.0,0.0,0.1,0.0
9.383,0.0,0.0,0.003,0.0,3.0,0.153,-0.002,-0.023,0.11,0.0,0.15,-0.06,-0.026,0.011,0.0,0.0,0.1,0.0
9.437,0.0,0.0,-0.002,0.0,3.0,0.148,-0.003,-0.035,-0.237,0.0,0.15,-0.059,-0.025,0.01,0.0,0.0,0.1,0.0
9.493,0.0,0.0,-0.005,0.0,3.0,0.15,-0.003,-0.034,0.022,0.0,0.145,-0.063,-0.025,0.005,0.0,0.0,0.1,0.0
9.536,0.0,0.0,0.009,0.0,3.0,0.146,-0.004,-0.044,-0.203,0.0,0.147,-0.061,-0.025,0.013,0.0,0.0,0.1,0.0
9.577,0.0,0.0,-0.004,0.0,3.0,0.15,-0.003,-0.027,0.324,0.0,0.143,-0.065,-0.025,0.009,0.0,0.0,0.1,0.0
9.637,0.0,0.0,0.011,0.0,3.0,0.15,-0.003,-0.026,0.034,0.0,0.146,-0.061,-0.024,0.018,0.0,0.0,0.1,0.0
9.681,0.0,0.0,-0.011,0.0,3.0,0.147,-0.003,-0.028,-0.037,0.0,0.146,-0.06,-0.023,0.01,0.0,0.0,0.1,0.0
9.742,0.0,0.0,-0.006,0.0,3.0,0.141,-0.004,-0.04,-0.254,0.0,0.143,-0.061,-0.023,0.005,0.0,0.0,0.1,0.0
9.798,0.0,0.0,0.003,0.0,3.0,0.132,-0.004,-0.038,0.044,0.0,0.138,-0.066,-0.024,0.006,0.0,0.0,0.1,0.0
9.836,0.0,0.0,0.016,0.0,3.0,0.137,-0.002,-0.023,0.305,0.0,0.129,-0.072,-0.025,0.016,0.0,0.0,0.1,0.0
9.888,0.0,0.0,0.024,0.0,3.0,0.131,-0.002,-0.023,-0.005,0.0,0.132,-0.065,-0.023,0.034,0.0,0.0,0.1,0.0
9.94,0.0,0.0,-0.014,0.0,3.0,0.13,-0.004,-0.035,-0.245,0.0,0.128,-0.067,-0.021,0.02,0.0,0.0,0.1,0.0
9.982,0.0,0.0,0.004,0.0,3.0,0.131,-0.003,-0.031,0.092,0.0,0.126,-0.068,-0.021,0.021,0.0,0.0,0.1,0.0
10.055,0.0,0.0,0.004,0.0,3.0,0.128,-0.002,-0.02,0.209,0.0,0.127,-0.066,-0.02,0.022,0.0,0.0,0.1,0.0
10.082,0.0,0.0,-0.005,0.0,3.0,0.123,-0.003,-0.033,-0.253,0.0,0.125,-0.065,-0.019,0.016,0.0,0.0,0.1,0.0
10.153,0.0,0.0,-0.001,0.0,3.0,0.126,-0.001,-0.013,0.396,0.0,0.12,-0.069,-0.019,0.013,0.0,0.0,0.1,0.0
10.196,0.0,0.0,0.013,0.0,3.0,0.126,-0.003,-0.026,-0.251,0.0,0.122,-0.062,-0.018,0.022,0.0,0.0,0.1,0.0
10.248,0.0,0.0,-0.013,0.0,3.0,0.123,-0.003,-0.029,-0.075,0.0,0.122,-0.062,-0.017,0.01,0.0,0.0,0.1,0.0
10.302,0.0,0.0,-0.003,0.0,3.0,0.122,-0.003,-0.027,0.058,0.0,0.12,-0.063,-0.017,0.006,0.0,0.0,0.1,0.0
10.34,0.0,0.0,0.006,0.0,3.0,0.121,-0.004,-0.035,-0.175,0.0,0.118,-0.062,-0.017,0.009,0.0,0.0,0.1,0.0
10.393,0.0,0.0,0.004,0.0,3.0,0.12,-0.004,-0.042,-0.126,0.0,0.117,-0.063,-0.018,0.01,0.0,0.0,0.1,0.0
10.45,0.0,0.0,0.006,0.0,3.0,0.115,-0.003,-0.027,0.292,0.0,0.116,-0.065,-0.018,0.012,0.0,0.0,0.1,0.0
10.487,0.0,0.0,0.009,0.0,3.0,0.117,-0.003,-0.029,-0.048,0.0,0.112,-0.066,-0.018,0.016,0.0,0.0,0.1,0.0
10.525,0.0,0.0,0.01,0.0,3.0,0.115,-0.003,-0.032,-0.044,0.0,0.113,-0.064,-0.017,0.022,0.0,0.0,0.1,0.0
10.58,0.0,0.0,-0.002,0.0,3.0,0.113,-0.003,-0.033,-0.021,0.0,0.111,-0.065,-0.017,0.017,0.0,0.0,0.1,0.0
10.634,0.0,0.0,0.005,0.0,3.0,0.112,-0.004,-0.036,-0.064,0.0,0.11,-0.065,-0.017,0.018,0.0,0.0,0.1,0.0
10.686,0.0,0.0,0.005,0.0,3.0,0.113,-0.002,-0.021,0.289,0.0,0.108,-0.067,-0.017,0.019,0.0,0.0,0.1,0.0
10.737,0.0,0.0,0.007,0.0,3.0,0.112,-0.002,-0.023,-0.039,0.0,0.109,-0.063,-0.016,0.022,0.0,0.0,0.1,0.0
10.809,0.0,0.0,-0.005,0.0,3.0,0.109,-0.005,-0.05,-0.541,0.0,0.109,-0.062,-0.015,0.015,0.0,0.0,0.1,0.0
10.846,0.0,0.0,-0.003,0.0,3.0,0.106,-0.003,-0.025,0.505,0.0,0.105,-0.068,-0.016,0.009,0.0,0.0,0.1,0.0
10.89,0.0,0.0,0.02,0.0,3.0,0.108,-0.003,-0.035,-0.195,0.0,0.102,-0.067,-0.016,0.022,0.0,0.0,0.1,0.0
10.934,0.0,0.0,0.007,0.0,3.0,0.11,-0.003,-0.03,0.098,0.0,0.104,-0.065,-0.015,0.024,0.0,0.0,0.1,0.0
10.99,0.0,0.0,-0.002,0.0,3.0,0.113,-0.005,-0.049,-0.376,0.0,0.106,-0.063,-0.015,0.019,0.0,0.0,0.1,0.0
11.041,0.0,0.0,-0.004,0.0,3.0,0.113,-0.005,-0.048,0.024,0.0,0.109,-0.064,-0.015,0.013,0.0,0.0,0.1,0.0
11.083,0.0,0.0,0.002,0.0,3.0,0.112,-0.004,-0.042,0.108,0.0,0.109,-0.066,-0.016,0.012,0.0,0.0,0.1,0.0
11.151,0.0,0.0,0.01,0.0,3.0,0.119,-0.003,-0.03,0.254,0.0,0.108,-0.067,-0.017,0.017,0.0,0.0,0.1,0.0
11.203,0.0,0.0,0.009,0.0,3.0,0.118,-0.003,-0.032,-0.046,0.0,0.115,-0.061,-0.015,0.022,0.0,0.0,0.1,0.0
11.234,0.0,0.0,-0.015,0.0,3.0,0.116,-0.002,-0.024,0.162,0.0,0.115,-0.062,-0.015,0.008,0.0,0.0,0.1,0.0
11.287,0.0,0.0,0.001,0.0,3.0,0.118,-0.007,-0.068,-0.893,0.0,0.113,-0.062,-0.015,0.007,0.0,0.0,0.1,0.0
11.344,0.0,0.0,0.004,0.0,3.0,0.118,-0.002,-0.022,0.921,0.0,0.114,-0.067,-0.018,0.007,0.0,0.0,0.1,0.0
11.382,0.0,0.0,0.017,0.0,3.0,0.123,-0.004,-0.04,-0.356,0.0,0.114,-0.064,-0.017,0.019,0.0,0.0,0.1,0.0
11.441,0.0,0.0,-0.002,0.0,3.0,0.125,-0.006,-0.064,-0.483,0.0,0.118,-0.062,-0.017,0.015,0.0,0.0,0.1,0.0
11.484,0.0,0.0,-0.006,0.0,3.0,0.128,-0.004,-0.044,0.413,0.0,0.121,-0.066,-0.018,0.008,0.0,0.0,0.1,0.0
11.526,0.0,0.0,0.009,0.0,3.0,0.134,-0.004,-0.04,0.072,0.0,0.124,-0.065,-0.018,0.014,0.0,0.0,0.1,0.0
11.581,0.0,0.0,0.0,0.0,3.0,0.137,-0.003,-0.027,0.253,0.0,0.129,-0.062,-0.018,0.012,0.0,0.0,0.1,0.0
11.634,0.0,0.0,-0.008,0.0,3.0,0.138,-0.003,-0.027,0.014,0.0,0.133,-0.058,-0.018,0.006,0.0,0.0,0.1,0.0
11.679,0.0,0.0,-0.012,0.0,3.0,0.138,-0.004,-0.037,-0.198,0.0,0.134,-0.058,-0.018,-0.004,0.0,0.0,0.1,0.0
11.732,0.0,0.0,-0.003,0.0,3.0,0.143,-0.003,-0.029,0.153,0.0,0.134,-0.059,-0.019,-0.006,0.0,0.0,0.1,0.0
11.782,0.0,0.0,0.004,0.0,3.0,0.143,-0.003,-0.03,-0.014,0.0,0.139,-0.055,-0.019,-0.001,0.0,0.0,0.1,0.0
11.827,0.0,0.0,-0.01,0.0,3.0,0.145,-0.003,-0.033,-0.064,0.0,0.14,-0.055,-0.019,-0.008,0.0,0.0,0.1,0.0
11.895,0.0,0.0,-0.003,0.0,3.0,0.146,-0.003,-0.029,0.071,0.0,0.142,-0.054,-0.02,-0.008,0.0,0.0,0.1,0.0
11.933,0.0,0.0,-0.001,0.0,3.0,0.149,-0.003,-0.033,-0.082,0.0,0.143,-0.053,-0.02,-0.008,0.0,0.0,0.1,0.0
11.983,0.0,0.0,-0.002,0.0,3.0,0.149,-0.003,-0.03,0.067,0.0,0.146,-0.052,-0.021,-0.007,0.0,0.0,0.1,0.0
12.055,0.0,0.0,-0.004,0.0,3.0,0.15,-0.003,-0.035,-0.092,0.0,0.146,-0.052,-0.022,-0.009,0.0,0.0,0.1,0.0
12.094,0.0,0.0,-0.001,0.0,3.0,0.151,-0.003,-0.035,0.001,0.0,0.147,-0.053,-0.023,-0.007,0.0,0.0,0.1,0.0
12.139,0.0,0.0,0.002,0.0,3.0,0.147,-0.003,-0.032,0.059,0.0,0.148,-0.053,-0.023,-0.004,0.0,0.0,0.1,0.0
12.201,0.0,0.0,-0.0,0.0,3.0,0.145,-0.003,-0.034,-0.048,0.0,0.145,-0.055,-0.024,-0.003,0.0,0.0,0.1,0.0
12.229,0.0,0.0,0.007,0.0,3.0,0.141,-0.006,-0.062,-0.568,0.0,0.142,-0.057,-0.024,0.003,0.0,0.0,0.1,0.0
12.294,0.0,0.0,0.008,0.0,3.0,0.144,-0.005,-0.048,0.291,0.0,0.138,-0.065,-0.026,0.008,0.0,0.0,0.1,0.0
12.373,0.0,0.0,0.022,0.0,3.0,0.14,-0.004,-0.038,0.206,0.0,0.14,-0.064,-0.026,0.024,0.0,0.0,0.1,0.0
12.384,0.0,0.0,0.002,0.0,3.0,0.14,-0.004,-0.038,0.0,0.0,0.137,-0.066,-0.026,0.024,0.0,0.0,0.1,0.0
12.441,0.0,0.0,0.004,0.0,3.0,0.14,-0.003,-0.027,0.211,0.0,0.137,-0.066,-0.025,0.026,0.0,0.0,0.1,0.0
12.486,0.0,0.0,-0.0,0.0,3.0,0.141,-0.003,-0.029,-0.031,0.0,0.136,-0.065,-0.023,0.024,0.0,0.0,0.1,0.0
12.555,0.0,0.0,-0.005,0.0,3.0,0.142,-0.003,-0.032,-0.076,0.0,0.137,-0.063,-0.022,0.019,0.0,0.0,0.1,0.0
12.587,0.0,0.0,-0.007,0.0,3.0,0.145,-0.003,-0.028,0.095,0.0,0.138,-0.063,-0.022,0.012,0.0,0.0,0.1,0.0
12.637,0.0,0.0,-0.003,0.0,3.0,0.147,-0.004,-0.036,-0.159,0.0,0.141,-0.059,-0.021,0.01,0.0,0.0,0.1,0.0
12.682,0.0,0.0,-0.011,0.0,3.0,0.145,-0.003,-0.027,0.168,0.0,0.143,-0.059,-0.021,0.001,0.0,0.0,0.1,0.0
12.732,0.0,0.0,-0.003,0.0,3.0,0.147,-0.004,-0.039,-0.242,0.0,0.141,-0.06,-0.021,-0.001,0.0,0.0,0.1,0.0
12.844,0.0,0.0,0.002,0.0,3.0,0.145,-0.003,-0.033,0.126,0.0,0.143,-0.059,-0.022,0.001,0.0,0.0,0.1,0.0
12.861,0.0,0.0,-0.001,0.0,3.0,0.145,-0.003,-0.033,0.0,0.0,0.142,-0.06,-0.022,0.001,0.0,0.0,0.1,0.0
12.958,0.0,0.0,0.004,0.0,3.0,0.133,-0.004,-0.039,-0.123,0.0,0.142,-0.06,-0.022,0.004,0.0,0.0,0.1,0.0
12.979,0.0,0.0,0.001,0.0,3.0,0.134,-0.002,-0.019,0.393,0.0,0.131,-0.069,-0.024,0.003,0.0,0.0,0.1,0.0
13.0,0.0,0.0,0.028,0.0,3.0,0.135,-0.003,-0.031,-0.233,0.0,0.13,-0.065,-0.023,0.025,0.0,0.0,0.1,0.0
13.045,0.0,0.0,-0.003,0.0,3.0,0.133,-0.004,-0.043,-0.246,0.0,0.131,-0.063,-0.021,0.021,0.0,0.0,0.1,0.0
13.081,0.0,0.0,-0.005,0.0,3.0,0.127,-0.004,-0.038,0.112,0.0,0.129,-0.066,-0.022,0.015,0.0,0.0,0.1,0.0
13.149,0.0,0.0,0.008,0.0,3.0,0.123,-0.004,-0.035,0.05,0.0,0.124,-0.07,-0.022,0.018,0.0,0.0,0.1,0.0
13.185,0.0,0.0,0.016,0.0,3.0,0.122,-0.003,-0.028,0.136,0.0,0.119,-0.072,-0.022,0.027,0.0,0.0,0.1,0.0
13.239,0.0,0.0,0.011,0.0,3.0,0.114,-0.003,-0.033,-0.096,0.0,0.118,-0.071,-0.02,0.032,0.0,0.0,0.1,0.0
13.291,0.0,0.0,0.001,0.0,3.0,0.114,-0.003,-0.034,-0.006,0.0,0.111,-0.075,-0.02,0.028,0.0,0.0,0.1,0.0
13.336,0.0,0.0,0.015,0.0,3.0,0.107,-0.003,-0.027,0.123,0.0,0.11,-0.074,-0.019,0.036,0.0,0.0,0.1,0.0
13.387,0.0,0.0,0.002,0.0,3.0,0.105,-0.003,-0.027,0.012,0.0,0.103,-0.076,-0.018,0.032,0.0,0.0,0.1,0.0
13.434,0.0,0.0,0.012,0.0,3.0,0.103,-0.006,-0.057,-0.601,0.0,0.101,-0.075,-0.017,0.037,0.0,0.0,0.1,0.0
13.51,0.0,0.0,0.003,0.0,3.0,0.101,-0.002,-0.021,0.719,0.0,0.099,-0.079,-0.017,0.033,0.0,0.0,0.1,0.0
13.529,0.0,0.0,0.015,0.0,3.0,0.101,-0.002,-0.021,0.0,0.0,0.097,-0.076,-0.015,0.039,0.0,0.0,0.1,0.0
13.589,0.0,0.0,0.001,0.0,3.0,0.105,-0.002,-0.017,0.085,0.0,0.097,-0.073,-0.013,0.035,0.0,0.0,0.1,0.0
13.642,0.0,0.0,-0.005,0.0,3.0,0.102,-0.003,-0.03,-0.26,0.0,0.1,-0.067,-0.011,0.027,0.0,0.0,0.1,0.0
13.697,0.0,0.0,-0.015,0.0,3.0,0.109,-0.004,-0.039,-0.196,0.0,0.098,-0.069,-0.011,0.01,0.0,0.0,0.1,0.0
13.746,0.0,0.0,0.006,0.0,3.0,0.112,-0.004,-0.044,-0.099,0.0,0.104,-0.065,-0.011,0.013,0.0,0.0,0.1,0.0
13.786,0.0,0.0,-0.005,0.0,3.0,0.113,-0.005,-0.051,-0.128,0.0,0.107,-0.065,-0.012,0.006,0.0,0.0,0.1,0.0
13.833,0.0,0.0,0.002,0.0,3.0,0.113,-0.004,-0.041,0.187,0.0,0.108,-0.067,-0.014,0.004,0.0,0.0,0.1,0.0
13.876,0.0,0.0,0.01,0.0,3.0,0.118,-0.005,-0.051,-0.195,0.0,0.109,-0.068,-0.015,0.01,0.0,0.0,0.1,0.0
13.946,0.0,0.0,0.008,0.0,3.0,0.127,-0.006,-0.057,-0.107,0.0,0.113,-0.067,-0.015,0.013,0.0,0.0,0.1,0.0
13.989,0.0,0.0,0.001,0.0,3.0,0.133,-0.005,-0.046,0.209,0.0,0.121,-0.065,-0.016,0.012,0.0,0.0,0.1,0.0
14.056,0.0,0.0,-0.006,0.0,3.0,0.132,-0.005,-0.05,-0.071,0.0,0.128,-0.062,-0.016,0.006,0.0,0.0,0.1,0.0
14.088,0.0,0.0,-0.008,0.0,3.0,0.137,-0.004,-0.044,0.115,0.0,0.128,-0.066,-0.018,-0.002,0.0,0.0,0.1,0.0
14.132,0.0,0.0,0.01,0.0,3.0,0.142,-0.005,-0.054,-0.204,0.0,0.132,-0.064,-0.018,0.006,0.0,0.0,0.1,0.0
14.186,0.0,0.0,-0.002,0.0,3.0,0.142,-0.004,-0.04,0.282,0.0,0.137,-0.064,-0.019,0.004,0.0,0.0,0.1,0.0
14.235,0.0,0.0,-0.001,0.0,3.0,0.15,-0.004,-0.038,0.039,0.0,0.138,-0.065,-0.02,0.002,0.0,0.0,0.1,0.0
14.303,0.0,0.0,0.004,0.0,3.0,0.159,-0.004,-0.038,0.009,0.0,0.145,-0.06,-0.02,0.006,0.0,0.0,0.1,0.0
14.341,0.0,0.0,-0.014,0.0,3.0,0.157,-0.005,-0.052,-0.284,0.0,0.155,-0.055,-0.02,-0.003,0.0,0.0,0.1,0.0
14.405,0.0,0.0,-0.02,0.0,3.0,0.161,-0.003,-0.033,0.369,0.0,0.154,-0.06,-0.022,-0.019,0.0,0.0,0.1,0.0
14.443,0.0,0.0,0.011,0.0,3.0,0.165,-0.005,-0.052,-0.37,0.0,0.157,-0.057,-0.022,-0.007,0.0,0.0,0.1,0.0
14.481,0.0,0.0,-0.005,0.0,3.0,0.169,-0.005,-0.052,-0.008,0.0,0.161,-0.058,-0.024,-0.01,0.0,0.0,0.1,0.0
14.54,0.0,0.0,0.001,0.0,3.0,0.17,-0.007,-0.07,-0.353,0.0,0.165,-0.059,-0.025,-0.007,0.0,0.0,0.1,0.0
14.579,0.0,0.0,0.001,0.0,3.0,0.174,-0.007,-0.067,0.064,0.0,0.166,-0.065,-0.028,-0.006,0.0,0.0,0.1,0.0
14.628,0.0,0.0,0.013,0.0,3.0,0.176,-0.004,-0.039,0.552,0.0,0.17,-0.066,-0.029,0.006,0.0,0.0,0.1,0.0
14.688,0.0,0.0,0.004,0.0,3.0,0.179,-0.004,-0.037,0.033,0.0,0.172,-0.065,-0.029,0.01,0.0,0.0,0.1,0.0
14.738,0.0,0.0,-0.006,0.0,3.0,0.185,-0.006,-0.056,-0.377,0.0,0.175,-0.063,-0.028,0.007,0.0,0.0,0.1,0.0
14.784,0.0,0.0,-0.011,0.0,3.0,0.191,-0.004,-0.038,0.359,0.0,0.18,-0.063,-0.029,0.001,0.0,0.0,0.1,0.0
14.837,0.0,0.0,-0.006,0.0,3.0,0.192,-0.006,-0.058,-0.397,0.0,0.186,-0.06,-0.029,-0.001,0.0,0.0,0.1,0.0
14.911,0.0,0.0,-0.015,0.0,3.0,0.197,-0.005,-0.053,0.093,0.0,0.188,-0.064,-0.03,-0.011,0.0,0.0,0.1,0.0
14.956,0.0,0.0,0.003,0.0,3.0,0.197,-0.005,-0.05,0.078,0.0,0.193,-0.063,-0.031,-0.005,0.0,0.0,0.1,0.0
14.983,0.0,0.0,-0.005,0.0,3.0,0.203,-0.003,-0.031,0.366,0.0,0.193,-0.065,-0.032,-0.006,0.0,0.0,0.1,0.0
15.064,0.0,0.0,0.002,0.0,3.0,0.206,-0.003,-0.033,-0.036,0.0,0.198,-0.06,-0.031,-0.001,0.0,0.0,0.1,0.0
15.126,0.0,0.0,-0.017,0.0,3.0,0.203,-0.002,-0.021,0.238,0.0,0.202,-0.058,-0.031,-0.01,0.0,0.0,0.1,0.0
15.162,0.0,0.0,-0.014,0.0,3.0,0.206,-0.003,-0.03,-0.181,0.0,0.2,-0.058,-0.031,-0.017,0.0,0.0,0.1,0.0
15.19,0.0,0.0,-0.005,0.0,3.0,0.207,-0.002,-0.024,0.133,0.0,0.202,-0.057,-0.031,-0.016,0.0,0.0,0.1,0.0
15.246,0.0,0.0,-0.008,0.0,3.0,0.205,-0.002,-0.022,0.03,0.0,0.204,-0.054,-0.031,-0.017,0.0,0.0,0.1,0.0
15.29,0.0,0.0,-0.011,0.0,3.0,0.212,-0.003,-0.029,-0.134,0.0,0.202,-0.055,-0.032,-0.021,0.0,0.0,0.1,0.0
15.333,0.0,0.0,-0.004,0.0,3.0,0.211,-0.003,-0.027,0.034,0.0,0.208,-0.05,-0.032,-0.017,0.0,0.0,0.1,0.0
15.398,0.0,0.0,-0.019,0.0,3.0,0.208,-0.003,-0.026,0.03,0.0,0.208,-0.051,-0.032,-0.027,0.0,0.0,0.1,0.0
15.435,0.0,0.0,-0.006,0.0,3.0,0.208,-0.003,-0.028,-0.051,0.0,0.205,-0.052,-0.033,-0.026,0.0,0.0,0.1,0.0
15.506,0.0,0.0,0.001,0.0,3.0,0.204,-0.003,-0.032,-0.074,0.0,0.205,-0.052,-0.034,-0.019,0.0,0.0,0.1,0.0
15.551,0.0,0.0,-0.004,0.0,3.0,0.199,-0.005,-0.046,-0.278,0.0,0.201,-0.055,-0.035,-0.017,0.0,0.0,0.1,0.0
15.585,0.0,0.0,0.005,0.0,3.0,0.195,-0.005,-0.05,-0.091,0.0,0.196,-0.06,-0.036,-0.009,0.0,0.0,0.1,0.0
15.647,0.0,0.0,0.013,0.0,3.0,0.193,-0.004,-0.038,0.24,0.0,0.192,-0.065,-0.037,0.004,0.0,0.0,0.1,0.0
15.686,0.0,0.0,0.013,0.0,3.0,0.189,-0.003,-0.035,0.077,0.0,0.189,-0.066,-0.037,0.017,0.0,0.0,0.1,0.0
15.74,0.0,0.0,0.001,0.0,3.0,0.184,-0.002,-0.024,0.211,0.0,0.186,-0.067,-0.036,0.019,0.0,0.0,0.1,0.0
15.785,0.0,0.0,0.0,0.0,3.0,0.185,-0.004,-0.037,-0.257,0.0,0.181,-0.068,-0.034,0.02,0.0,0.0,0.1,0.0
15.848,0.0,0.0,-0.001,0.0,3.0,0.184,-0.005,-0.046,-0.184,0.0,0.181,-0.067,-0.033,0.02,0.0,0.0,0.1,0.0
15.907,0.0,0.0,-0.008,0.0,3.0,0.184,-0.004,-0.039,0.147,0.0,0.18,-0.069,-0.033,0.015,0.0,0.0,0.1,0.0
15.949,0.0,0.0,0.001,0.0,3.0,0.186,-0.005,-0.053,-0.283,0.0,0.18,-0.069,-0.032,0.016,0.0,0.0,0.1,0.0
15.976,0.0,0.0,-0.004,0.0,3.0,0.184,-0.004,-0.039,0.273,0.0,0.182,-0.071,-0.032,0.014,0.0,0.0,0.1,0.0
16.035,0.0,0.0,-0.001,0.0,3.0,0.179,-0.005,-0.047,-0.153,0.0,0.18,-0.072,-0.032,0.013,0.0,0.0,0.1,0.0
16.086,0.0,0.0,0.0,0.0,3.0,0.177,-0.003,-0.032,0.29,0.0,0.175,-0.076,-0.032,0.013,0.0,0.0,0.1,0.0
16.142,0.0,0.0,0.011,0.0,3.0,0.177,-0.003,-0.029,0.068,0.0,0.173,-0.075,-0.031,0.022,0.0,0.0,0.1,0.0
16.196,0.0,0.0,-0.001,0.0,3.0,0.173,-0.003,-0.03,-0.028,0.0,0.173,-0.073,-0.029,0.021,0.0,0.0,0.1,0.0
16.244,0.0,0.0,-0.007,0.0,3.0,0.173,-0.004,-0.041,-0.21,0.0,0.17,-0.074,-0.029,0.014,0.0,0.0,0.1,0.0
16.28,0.0,0.0,0.001,0.0,3.0,0.174,-0.004,-0.037,0.08,0.0,0.168,-0.075,-0.028,0.014,0.0,0.0,0.1,0.0
16.341,0.0,0.0,0.002,0.0,3.0,0.168,-0.003,-0.033,0.077,0.0,0.17,-0.073,-0.028,0.015,0.0,0.0,0.1,0.0
16.385,0.0,0.0,-0.006,0.0,3.0,0.171,-0.003,-0.029,0.082,0.0,0.165,-0.076,-0.027,0.01,0.0,0.0,0.1,0.0
16.439,0.0,0.0,0.008,0.0,3.0,0.17,-0.002,-0.023,0.116,0.0,0.166,-0.072,-0.026,0.016,0.0,0.0,0.1,0.0
16.482,0.0,0.0,-0.009,0.0,3.0,0.166,-0.002,-0.022,0.028,0.0,0.166,-0.07,-0.025,0.009,0.0,0.0,0.1,0.0
16.544,0.0,0.0,-0.007,0.0,3.0,0.167,-0.003,-0.032,-0.208,0.0,0.163,-0.069,-0.025,0.003,0.0,0.0,0.1,0.0
16.586,0.0,0.0,-0.0,0.0,3.0,0.166,-0.003,-0.031,0.025,0.0,0.163,-0.068,-0.025,0.003,0.0,0.0,0.1,0.0
16.65,0.0,0.0,-0.002,0.0,3.0,0.162,-0.003,-0.03,0.01,0.0,0.162,-0.068,-0.025,0.002,0.0,0.0,0.1,0.0
16.687,0.0,0.0,-0.001,0.0,3.0,0.162,-0.004,-0.04,-0.191,0.0,0.158,-0.069,-0.025,0.002,0.0,0.0,0.1,0.0
16.732,0.0,0.0,0.007,0.0,3.0,0.156,-0.003,-0.031,0.172,0.0,0.158,-0.07,-0.025,0.007,0.0,0.0,0.1,0.0
16.799,0.0,0.0,0.003,0.0,3.0,0.144,-0.002,-0.021,0.215,0.0,0.153,-0.072,-0.025,0.009,0.0,0.0,0.1,0.0
16.834,0.0,0.0,0.01,0.0,3.0,0.144,-0.003,-0.032,-0.23,0.0,0.141,-0.076,-0.025,0.014,0.0,0.0,0.1,0.0
16.895,0.0,0.0,0.02,0.0,3.0,0.138,-0.002,-0.017,0.297,0.0,0.14,-0.074,-0.024,0.028,0.0,0.0,0.1,0.0
16.937,0.0,0.0,0.001,0.0,3.0,0.138,-0.003,-0.033,-0.306,0.0,0.135,-0.074,-0.023,0.026,0.0,0.0,0.1,0.0
16.982,0.0,0.0,0.002,0.0,3.0,0.13,-0.002,-0.02,0.242,0.0,0.134,-0.073,-0.022,0.024,0.0,0.0,0.1,0.0
17.033,0.0,0.0,0.0,0.0,3.0,0.13,-0.003,-0.035,-0.289,0.0,0.126,-0.075,-0.021,0.021,0.0,0.0,0.1,0.0
17.08,0.0,0.0,0.011,0.0,3.0,0.126,-0.004,-0.04,-0.108,0.0,0.125,-0.074,-0.02,0.026,0.0,0.0,0.1,0.0
17.128,0.0,0.0,0.003,0.0,3.0,0.132,-0.002,-0.024,0.328,0.0,0.122,-0.077,-0.02,0.024,0.0,0.0,0.1,0.0
17.187,0.0,0.0,0.01,0.0,3.0,0.13,-0.005,-0.052,-0.553,0.0,0.127,-0.07,-0.018,0.029,0.0,0.0,0.1,0.0
17.231,0.0,0.0,-0.016,0.0,3.0,0.133,-0.004,-0.037,0.293,0.0,0.126,-0.074,-0.019,0.013,0.0,0.0,0.1,0.0
17.279,0.0,0.0,0.01,0.0,3.0,0.135,-0.003,-0.026,0.209,0.0,0.128,-0.071,-0.018,0.018,0.0,0.0,0.1,0.0
17.335,0.0,0.0,-0.002,0.0,3.0,0.134,-0.003,-0.03,-0.064,0.0,0.131,-0.068,-0.017,0.015,0.0,0.0,0.1,0.0
